Source,Link,Text
UKRINFORM,https://www.ukrinform.ua/rubric-polytics/4115871-kosta-nastupnij-krok-vidkritta-persogo-klastera-peregovoriv-pro-vstup-ukraini-do-es.html,"Про це заявив Президент Європейської ради Антоніу Кошта після зустрічі з Президентом України Володимиром Зеленським та Президенткою Європейської комісії Урсулою фон дер Ляєн на Кіпрі, повідомляє кореспондент Укрінформу. «Ми зробили два дуже важливі кроки для досягнення справедливого та міцного миру в Україні. По-перше, це зміцнення українських сил та їхньої здатності продовжувати боротьбу, захищаючись від російського вторгнення. Другий крок – посилення нашого тиску на Росію, щоб підштовхнути Росію до серйозної участі в мирних переговорах», – сказав Кошта. Він наголосив, що настав час готуватися до наступного кроку. «А наступний крок – відкриття першого кластера переговорів про вступ України до Європейського Союзу», – сказав президент Європейської ради. Нагадавши, що ЄС виконав обіцянку щодо перших двох кроків, Кошта наголосив, що «ми виконаємо її і щодо наступного кроку». Як повідомляв Укрінформ, президент Зеленський сьогодні особисто бере участь у неформальному засіданні Європейської Ради на Кіпрі після розблокування кредиту на підтримку України на суму 90 мільярдів євро та схвалення 20-го пакету санкцій проти Росії."
UKRINFORM,https://www.ukrinform.ua/rubric-world/4115866-india-rozslidue-vikoristanna-svoih-gromadan-rosieu-ak-garmatnogo-masa-u-vijni-v-ukraini-cpd.html,"Як передає Укрінформ, про це в Телеграмі повідомляє Центр протидії дезінформації при РНБО України. «Верховний суд Індії розпочав розслідування дій РФ після масових звернень 26 родин індійців, які опинилися в пастці й були примусово залучені до бойових дій. За останніми даними, щонайменше 32 громадянина Індії вже загинули, воюючи на боці РФ проти України», - йдеться у повідомленні. Як зазначається, росіяни вводять в оману індійців, обіцяючи їм високооплачувану роботу «помічниками в армії» або службу в тилу поза зоною бойових дій. Насправді, після прибуття до РФ, у людей відбирають паспорти та під тиском змушують підписувати контракти з Міноборони РФ, після чого їх відправляють на найгарячіші ділянки фронту без належної підготовки. Ситуація з індійськими найманцями є черговим підтвердженням того, що Росія розглядає іноземців виключно як витратний матеріал. Обіцянки про велику грошову винагороду та «безпечну службу» є лише прикриттям для масового залучення іноземних громадян до агресивної війни. У ЦПД наголосили, що РФ продовжує цинічно експлуатувати економічні вразливості мешканців країн Глобального Півдня для компенсації власних втрат на фронті. Таким чином Кремль намагається відтягнути нову хвилю відкритої мобілізації всередині самої Росії за рахунок життів іноземців. Як повідомляв Укрінформ, контингент армії КНДР продовжує брати участь у війні Росії проти України на боці агресора. Станом на січень 2026 року угруповання північнокорейських військ перебуває на території Курської області, з території якої здійснює атаки по прикордонних українських громадах."
UKRINFORM,https://www.ukrinform.ua/rubric-culture/4115864-ukrainskij-film-pro-zitta-v-okupacii-vidibrali-do-programi-kannskogo-kinofestivalu.html,"Про це повідомила у Фейсбуці Українська кіноакадемія, передає Укрінформ. За сюжетом стрічки, на тимчасово захоплених територіях України російські загарбники забороняють поховання страчених цивільних. 35-річний священник Андрій змушений зберігати тіла вбитих до того, як їх поховають у братських могилах. Він чинить таємний опір: ідентифікує загиблих, повертає їх родинам та забезпечує гідне поховання. Фільм «Весна» є спільною роботою України, Литви та Франції. Над її створенням працюють близько 80 фахівців. Як повідомлялося, Каннський кінофестиваль цьогоріч триватиме з 13 по 26 травня. Відкриє його історична комедія «Електрична Венера» (La Vénus électrique) французького кінорежисера П'єра Сальвадорі."
UKRINFORM,https://www.ukrinform.ua/rubric-world/4115863-pentagon-pokazav-perehoplenna-se-odnogo-pidsankcijnogo-tankera-v-indijskomu-okeani.html,"Відео перехоплення Пентагон опублікував у соцмережі Х, передає Укрінформ. «Протягом ночі американські війська здійснили морське перехоплення та абордаж на підсанкційному судні без громадянства Majestic X, яке перевозило нафту з Ірану, в Індійському океані в зоні відповідальності Індо-Тихоокеанського Командування Збройних сил США», - йдеться у повідомленні. Overnight, U.S. forces carried out a maritime interdiction and right-of-visit boarding of the sanctioned stateless vessel M/T Majestic X transporting oil from Iran, in the Indian Ocean within the INDOPACOM area of responsibility.

We will continue global maritime enforcement to… pic.twitter.com/SWF6Jt9Ci4 У Пентагоні нагадали, що міжнародні води не можуть використовуватися як щит суб'єктами, на яких поширюються санкції. «Міноборони США продовжуватиме перешкоджати незаконним суб'єктам та їхнім суднам у свободі маневрування у морі», - додали у відомстві. Як повідомляв Укрінформ, американські військові перехопили щонайменше три танкери під іранським прапором в азійських водах і відводять їх від позицій поблизу Індії, Малайзії та Шрі-Ланки. Йшлося про танкери Deep Sea, Sevin та Dorena."
UKRINFORM,https://www.ukrinform.ua/rubric-society/4115862-rosijskogo-blogera-stefanova-vnesli-do-spisku-osib-aki-stanovlat-zagrozu-bezpeci-ukraini.html,"Як передає Укрінформ, про це повідомляє Національна рада України з питань телебачення і радіомовлення. Підставою для цього став офіційний моніторинг та аналіз матеріалів медіа й соціальних мереж, який зафіксував системне поширення антиукраїнських наративів і легітимізацію російської агресії, пояснили у Нацраді. Штефанов відомий як автор Ютюб-каналу на історично-політичну тематику. За результатами аналізу встановлено, що він використовує свій медійний ресурс для просування тез, які ставлять під сумнів суверенітет і територіальну цілісність України, а також підривають основи української національної пам’яті. Як зазначили у Нацраді, фактичними обставинами для ухвалення такого рішення стали: - незаконні відвідання окупованих територій: у лютому 2023 року Штефанов незаконно відвідав Маріуполь і Донецьк у ролі волонтера російської організації. Створений за результатами поїздки фільм ""Обыкновенная денацификация"" використовувався для маніпулятивного висвітлення наслідків бойових дій; - заперечення приналежності Криму Україні: у публічних виступах і дебатах Штефанов неодноразово заявляв, що ""не можна просто брати й передавати Крим Україні"", пропонуючи натомість ""політичні формули"" на кшталт подвійної юрисдикції або повторних референдумів, що фактично легітимізує окупацію півострова; - дискредитація української державності: в інтерв’ю та публічних лекціях Штефанов стверджував про нібито ""системну дискримінацію російськомовних"" в Україні до 2022 року, що є одним із ключових виправдань РФ для повномасштабного вторгнення; - історичний ревізіонізм: під час лекцій у Європі блогер заперечував трактування Голодомору 1932–1933 років як геноциду українського народу, називав видатних діячів української історії – Івана Мазепу та Степана Бандеру – зрадниками й терористами, а також поширював недостовірні твердження про український визвольний рух. У Нацраді пояснили, що, згідно зі статтею 126 Закону України ""Про медіа"", до переліку осіб, які створюють загрозу національній безпеці, включають фізичних осіб, які своїми заявами чи діями підтримали агресію проти України, заперечують територіальну цілісність нашої держави або ставлять під сумнів факти воєнних злочинів окупантів. Як підкреслили у Нацраді, діяльність Штефанова має системний характер і спрямована на поширення проросійських наративів серед молоді і закордонної діаспори. Його висловлювання спотворюють історичну правду, легітимізують акти агресії РФ і створюють реальну загрозу інформаційному суверенітету України. Національна рада поінформує про ухвалене рішення Міністерство культури України, яке відповідає за формування переліку осіб, що загрожують нацбезпеці України, і звернеться щодо внесення до списку Штефанова. Як повідомляв Укрінформ, Нацрада з питань телебачення та радіомовлення внесла російського співака і продюсера Романа Архипова до переліку осіб, які створюють загрозу нацбезпеці України."
UKRINFORM,https://www.ukrinform.ua/rubric-world/4115860-u-evrokomisii-rozkrili-detali-20go-paketu-sankcij-proti-rosii.html,"Про це повідомляє Укрінформ із посиланням на сайт Єврокомісії. Нові санкції включають «надійні енергетичні заходи, а також вперше активацію інструменту ""протидії обходу"". «Сьогоднішній пакет також спрямований на фінансові послуги (включаючи криптовалюту), торгівлю та медійну пропаганду і включає подальші заходи для захисту операторів ЄС», – йдеться у звіті. У російському енергетичному секторі до санкційного списку внесено 36 нових суб’єктів у сферах розвідки, видобутку, переробки та транспортування нафти. Доходи від експорту російської нафти скорочуватимуться ще більше через включення до списку додаткових суб'єктів тіньового флоту, включаючи ті, що працюють у третіх країнах, а також велику морську страхову компанію та 46 додаткових суден. «З цими доповненнями ЄС вніс до списку загалом 632 судна тіньового флоту Росії», – йдеться у звіті. Зазначається, що на них поширюється заборона на доступ до портів та заборона на отримання послуг. Поряд із цими доповненнями ЄС продовжує свою роботу з державами, щоб їхні реєстри не дозволяли таким суднам плавати під своїми прапорами. 46 суден додано до списку санкцій, а 11 суден виключено зі списку, що показує, що виключення зі списку є можливим для суден, які повернуться до режиму дотримання санкцій. Були запроваджені запобіжні заходи щодо продажу танкерів з ЄС, щоб запобігти кінцевому використанню Росією. «Ретельна перевірка продавцями з території ЄС, а також обов'язкове включення пункту ""без Росії"" до договорів купівлі-продажу мають запобігти використанню в тіньовому флоті», – йдеться у повідомленні. Новий пункт сприятиме виведенню з експлуатації суден та виходу з тіньового флоту. Також було застосовано санкції до двох російських портів (Мурманськ і Туапсе) та вперше – до порту третьої країни (нафтовий термінал Карімун, Індонезія) за зв'язки з тіньовим флотом РФ та обхід обмеження цін на нафту. 20-й пакет санкцій включає «основу для майбутньої заборони транспортування російської нафти та нафтопродуктів, у повній координації та обговоренні з Групою семи та Коаліцією з обмеження цін (члени G7 та інші країни-учасниці)». Повідомляється, що Раді ЄС ще належить вирішити, коли набуде чинності заборона на послуги морських перевезень. Тим часом було запроваджено нову заборону на технічне обслуговування російських танкерів, що перевозять скраплений природний газ (СПГ), а також криголамів, яка забороняє основним операторам ЄС підтримувати експорт російського СПГ. Заборона на послуги терміналів СПГ дозволить операторам з Євросоюзу розірвати будь-які довгострокові контракти з російськими операторами. Європейська комісія також детально описала фінансові заходи, включені до пакету. Нові заходи розширюють заборону на операторів ЄС, які ведуть будь-які операції з 20-ма додатковими російськими банками, за невеликими винятками, такими як гуманітарні операції, що доводить кількість російських банків, позбавлених доступу до внутрішнього ринку ЄС, до 70. ЄС також розширює заборону на операції на чотири банки в Киргизстані, Лаосі та Азербайджані, які сприяють російським військовим зусиллям, значною мірою перешкоджаючи санкціям або підключаючись до російської банківської мережі обміну повідомленнями. 20-й пакет також включає повну секторальну заборону на проведення обмінів з будь-яким російським постачальником послуг криптоактивів, а також будь-якими децентралізованими платформами, що дозволяють торгівлю криптовалютою, через їх використання для обходу санкцій. Що стосується криптовалют та цифрових валют Центрального банку (CBCD), нові заходи забороняють використання (та підтримку) криптовалюти RUBx, стейблкоїна, підкріпленого рублем, а також цифрового рубля, цифрової валюти, що розробляється Центральним банком Росії та створюється для обходу санкцій. Також пакет забороняє операції з агентами в Росії та інших третіх країнах, які пропонують сприяння міжнародним транзакціям з Росії для обходу санкцій ЄС. Водночас Рада ЄС сьогодні вирішила виключити зі списку п'ять фінансових організацій третіх країн після отримання зобов'язань, що ці організації не займатимуться діяльністю, за яку вони були включені до санкційного списку. У сфері торгівлі пакет запроваджує нові обмеження і заборони на експорт та імпорт, щоб надалі послабити військово-промисловий комплекс Росії. До них належать: 20-й пакет, спрямований на військову промисловість Росії, ще більше обмежує її, запроваджуючи санкції проти 58 компаній та пов'язаних з ними осіб, які беруть участь у розробці та виробництві військових товарів, таких як безпілотники. Крім того, пакет охоплює постачальників критично важливих високотехнологічних товарів з третіх країн, таких як організації, що базуються в Китаї, Об'єднаних Арабських Еміратах, Узбекистані, Казахстані та Білорусі, які постачали товари подвійного призначення або системи озброєння російському військово-промисловому комплексу. Вперше активується «інструмент протидії обходу» санкцій, оскільки почастішали випадки, коли санкції ЄС систематично обходили експортери з третіх країн, які реекспортують товари ЄС, що підпадають під санкції, до Росії. «Сьогодні ЄС активував свій інструмент протидії обходу санкцій через систематичну та постійну нездатність Киргизької Республіки запобігти продажу, постачанню, передачі або експорту до Росії певних верстатів та певного телекомунікаційного обладнання, імпортованого з ЄС та використовуваного для виробництва безпілотників та ракет у Росії. Ці товари високого ризику дозволяють Росії продовжувати свою незаконну військову агресію проти України та підтримувати свою здатність вести війну», – йдеться у звіті. Цей пакет додає 60 організацій до списку тих, хто надає пряму чи опосередковану підтримку російському військово-промисловому комплексу або займається обходом санкцій. Це включає 32 організації, зареєстровані в Росії, та 28 у третіх країнах (Китай, включаючи Гонконг, Туреччину, Об’єднані Арабські Емірати та Таїланд). Сьогоднішній пакет також містить 120 додаткових переліків, включаючи 33 фізичних та 83 юридичні особи, що призводить до заморожування активів та заборони надавати їм кошти та економічні ресурси, а також – у випадку фізичних осіб – також до заборони на поїздки. Окрім згаданих переліків російських енергетичних та військових компаній та їхніх ланцюгів постачання у третіх країнах, ЄС також запроваджує санкції проти олігархів, осіб, причетних до викрадення дітей з України, пропагандистів та осіб, відповідальних за розграбування культурної спадщини. ЄС також зосередився на правовому захисті операторів ЄС від відповідних дій російського уряду, дозволивши судам держав-членів штрафувати росіян, які подають позови про неправомірні дії до російських судів. Крім того, пакет дозволяє компаніям ЄС вимагати збитків у разі виконання рішень про неправомірні дії в третіх країнах, окрім Росії. Більше того, він дозволяє Раді ЄС запровадити заборону на транзакції для компаній та осіб третіх країн, які співпрацюють у забезпеченні виконання таких дій. 20-й пакет також запроваджує заборону на транзакції проти російських конкурентів, які користуються фактично незаконною експропріацією операторів ЄС російським урядом. Крім того, заходи запроваджують заборону на транзакції проти тих росіян, які крадуть та використовують права інтелектуальної власності операторів ЄС у Росії проти їхньої згоди. У рамках боротьби з пропагандою нові заходи спрямовані на дзеркальні ЗМІ, які обходять заборону на мовлення, поширюючи в інтернеті той самий контент, що й перелічені пропагандистські ЗМІ (такі як Russia Today, Sputnik тощо). «Контент цих дзеркальних сайтів та доменів також буде заборонено для поширення в ЄС. Це сприятиме швидшому видаленню або блокуванню онлайн-сайтів, які діють як проксі-сервери або клони каналів офіційних ЗМІ», – йдеться у звіті. Для захисту дослідницьких зусиль ЄС нові заходи забороняють залучати фінансування, включаючи пожертви або гранти, від російського уряду в галузі досліджень та інновацій. Це стосується дослідницьких інститутів, вищих навчальних закладів та інших органів в ЄС, а також осіб, пов’язаних з цими організаціями. Серед іншого, пакет відображає у санкціях проти Білорусі певні положення, які застосовуються проти РФ, пов’язані з торгівлею, фінансами, послугами та правовим захистом операторів ЄС. Як повідомляв Укрінформ, сьогодні в ЄС було розблоковано кредит на підтримку України на 2026-2027 роки та ухвалено 20-й пакет санкцій проти РФ."
UKRINFORM,https://www.ukrinform.ua/rubric-society/4115861-ocilnik-nabu-pro-spravu-midas-nihto-i-niso-ne-zupinit-ce-provadzenna.html,"Про це він повідомив під час 18-го Київського безпекового форуму, передає кореспондент Укрінформу. «Я абсолютно впевнений у детективах, які працюють у НАБУ, у цій команді, яка була здатна довести цю справу до підозри, в їхній доброчесності і професійності, і я абсолютно точно знаю, що ніхто і ніщо не зупинить це кримінальне провадження, і всім доказам, здобутим у цьому кримінальному провадженні, буде надана належна оцінка», - наголосив керівник НАБУ. Він заявив, що немає причин вважати, що справа «Мідас» тихо помре чи затягнеться, і уточнив, що не може це обґрунтувати через таємницю досудового розслідування. «Єдине, що можу точно сказати – справа піде до суду. У нас є ще достатньо часу досудового розслідування... Ми рухаємося швидко, детективи і прокурори впевнені. Суспільство має бути на 100 відсотків спокійне. Розслідуємо активно, все чудово рухається», - запевнив Кривонос. Він нагадав, що в Антикорупційному бюро підозр не анонсують, і заявив, що особисто ніколи не називає прізвищ, бо це заборонено європейською практикою. Керівник НАБУ пояснив, що зараз навколо цієї справи є дуже багато спекуляцій. «Я вже бачу цілу кампанію навколо цієї операції «Мідас», до якої залучені багато-багато людей, які відверто маніпулюють прямо у публічному просторі навіть тими вже фактами, які були у процесі цього досудового розслідування оприлюднені», - заявив очільник НАБУ. Відповідаючи на питання, чи заважає йому хтось розслідувати цю справу, Кривонос запевнив, що якщо будуть заважати – будуть мати наслідки. Як повідомлялося, 10 листопада 2025 року НАБУ заявило про спецоперацію ""Мідас"" із викриття корупції у сфері енергетики. Слідство встановило, що учасники злочинної організації вибудували масштабну схему впливу на стратегічні підприємства державного сектору, зокрема на Енергоатом. НАБУ заявило, що в межах розслідування затримані п'ятеро із сімох підозрюваних. Підозри отримали бізнесмен, співзасновник студії ""Квартал-95"" Тимур Міндіч (на плівках НАБУ кодове ім’я ""Карлсон""), ексрадник міністра енергетики Ігор Миронюк (""Рокет""), виконавчий директор з безпеки Енергоатому Дмитро Басов (""Тенор"") і ще четверо ""працівників"" так званого бекофісу з легалізації коштів, серед них - Олександр Цукерман (""Шугармен""), Ігор Фурсенко (""Рьошик""), Леся Устименко і Людмила Зоріна. П'ятеро осіб зі списку підозрюваних були затримані. Міндіч та Цукерман виїхали з України. 13 листопада Президент Володимир Зеленський ввів у дію рішення РНБО про застосування персональних санкцій проти Міндіча та Цукермана. У січні 2026 року НАБУ і САП направили документи для оголошення у розшук Інтерполу фігурантів справи «Мідас» стосовно корупції в енергетиці - бізнесменів Міндіча і Цукермана. У березні Офіс генерального прокурора направив до Ізраїлю запит на екстрадицію Міндіча."
PIK,https://pik.net.ua/2026/04/23/z-odniyeyi-rozsady-desyatky-plodiv-dyvovyzhnyj-domashnij-gorod-u-frankivsku-foto/,"З однієї розсади помідора франківчанка Люба зібрала вже 23 зрілих червонощоких плоди. Й це від минулорічного червня, коли просто тикнула у вазон кволу гілочку. За кілька місяців вона не тільки дала смачний урожай, а й із десяток “діток”. Тобто із пасинків виростають повноцінні рослини, які вже самі мають томати. “Якогось особливого догляду помідори не потребують, – пояснює Люба. – Вчасний полив, легке підживлення, рихлення ґрунту та обривання пасинків – ото й усе. Підвіконня в нас не дуже сонячне, однак за холодної пори року допомагають батареї опалення. Тож температура для рослин комфортна”. Рослини виглядають сильними й добре розвиненими: стебла товсті, листя насичено-зелене. Це ознака, що їм комфортно. Тягнуться до світла – час від часу треба повертати горщики, щоб томати росли рівномірно. Зараз, навесні, матимуть і трохи більше прямого сонця. Для помідорів корисна легка опора (паличка, драбинка чи шнур), бо вони швидко підуть у ріст і потребуватимуть підтримки. М’ясистим на вигляд був і червонощокий перець у сусідньому горщику. Це суперрезультат для підвіконня. А коли господарі розрізали овоч, то були приємно вражені його ароматом і смаком. “Перцям важливе тепло і стабільний полив, без пересихання ґрунту, – акцентує Люба. – А загалом у нас тут не просто рослини, а маленька система життя. І ще приємний бонус: це не тільки про врожай, а й про стан – дуже заспокоює, коли щось росте поруч щодня”. Бо поруч у горщиках новинка – розсада пекінської капусти, салату та огірків. Результат не забариться. Зеленою цибулею на підвіконні, мабуть, уже нікого не здивувати. А от виростити з насіння розсаду помідорів, перцю та огірків – то не кожен спробує. Франківчанка Людмила не боїться експериментувати. Процес росту цікавий сам по собі. А якщо ще рослини зміцніють та дадуть урожай – то додатковий бонус. Город на підвіконні у квартирі виглядає як милий експеримент. А щоб не перетворити його на хаос із витягнутими стеблами та слабким урожаєм, варто дотримуватися кількох принципів. Людмила Стражник. Фото авторки"
PIK,https://pik.net.ua/2026/04/23/u-lvovi-stavsya-chergovyj-intsydent-za-uchasti-ttsk-shho-vidomo/,"У Львові під час конфлікту за участі людей у військовій формі чоловіка нібито силоміць затягнули до авто. Очевидці повідомляють, що жінка намагалася перешкодити виїзду автомобіля, після чого транспортний засіб, за їхніми словами, наїхав на неї, пише ПІК. Інцидент потрапив на відео, яке активно поширюється в соцмережах. Львівський обласний ТЦК та СП повідомив, що 23 квітня військовослужбовці спільно з поліцією проводили заходи оповіщення військовозобов’язаних громадян. За даними установи, під час перевірки документів один із чоловіків відмовився їх пред’явити та почав чинити опір. Згодом з’ясувалося, що він перебував у розшуку як порушник військового обліку. У ТЦК зазначають, що конфлікт загострився після втручання жінки, яка намагалася перешкодити виїзду службового авто. У відомстві заявляють, що саме її дії стали причиною інциденту, а остаточну правову оцінку мають надати правоохоронні органи. Водночас у поліції Львівщини надали уточнену версію події. За інформацією правоохоронців, на спецлінію 102 надійшло повідомлення про наїзд автомобіля на жінку. Попередньо встановлено, що службовий автомобіль ТЦК SsangYong Rexton здійснив наїзд на 57-річну місцеву мешканку, яка намагалася перешкодити виїзду транспорту з двору. Потерпілу госпіталізовано до медичного закладу. Також у поліції зазначили, що неподалік перебував службовий автомобіль мобільної групи з протидії домашньому насильству. Правоохоронці стали очевидцями події, наздогнали авто ТЦК, зупинили його та встановили особу водія. Водія доставили до територіального підрозділу поліції для надання пояснень. За фактом інциденту призначено службове розслідування. Наразі правоохоронці встановлюють усі обставини події та опитують свідків. Остаточну правову кваліфікацію інциденту буде надано після завершення перевірки. Download Best WordPress Themes Free DownloadDownload Nulled WordPress ThemesDownload WordPress ThemesDownload WordPress Themesonline free coursedownload lenevo firmwareFree Download WordPress Themesfree online course
Оперативні новини у TELEGRAM"
PIK,https://pik.net.ua/2026/04/23/obmin-valyut-u-lvovi-vid-kyt-group-vygidnyj-kurs-bezpeka-ta-suchasnyj-finansovyj-servis/,"У сучасному світі фінансова стабільність стала одним із ключових пріоритетів для українців. Коливання курсу гривні, інфляція та економічна невизначеність змушують людей шукати надійні способи збереження своїх заощаджень. Саме тому інтерес до іноземної валюти, зокрема долара США, стабільно зростає. Не дивно, що одним із найпопулярніших запитів в інтернеті залишається курс валют. Особливо це актуально для великих міст, таких як Львів, де активно розвивається бізнес, туризм і міжнародні фінансові операції. Якщо ви шукаєте надійний сервіс, варто звернути увагу на https://kyt-obmin.lviv.ua/ обмін валют у Львові від КИТ Group — сучасний фінансовий маркетплейс, який пропонує вигідні умови та високий рівень сервісу. Останні роки показали, наскільки важливо диверсифікувати свої заощадження. Різкі коливання курсу гривні призводять до втрати купівельної спроможності, що безпосередньо впливає на рівень життя. Іноземна валюта, зокрема долар, традиційно вважається більш стабільним інструментом збереження коштів. Саме тому багато українців: Курс долара не є фіксованим і змінюється щодня під впливом різних факторів. Основні з них: Офіційний курс встановлюється Національним банком України, проте фактична ціна купівлі та продажу формується банками та обмінними пунктами. Саме тут виникає різниця між курсами — маржа, яка є прибутком фінансової установи. Щоб бути в курсі актуальних змін, варто регулярно перевіряти курс долара у Львові за посиланням https://kyt-obmin.lviv.ua/usd-uah, який оновлюється в режимі реального часу. На валютному ринку використовуються два основні типи котирувань: Ще один важливий показник — купівельна спроможність валюти. Вона визначає, яку кількість товарів і послуг можна придбати за певну грошову одиницю. На основі цього формується поняття паритету купівельної спроможності. Розуміння цих процесів допомагає приймати більш обґрунтовані фінансові рішення. У Львові працює велика кількість установ, де можна здійснити обмін валют: Банки забезпечують високий рівень надійності, але не завжди пропонують вигідний курс. Чорний ринок інколи має привабливі пропозиції, однак несе значні ризики — від підроблених купюр до шахрайства. Оптимальним варіантом є офіційні обмінники, які поєднують вигідний курс і безпеку. Саме таким є КИТ Group. КИТ Group — це більше, ніж просто пункт обміну валют. Це сучасний фінансовий сервіс, який об’єднує широкий спектр послуг в одному місці. Такий підхід дозволяє клієнтам вирішувати всі фінансові питання швидко та зручно. Серед ключових переваг сервісу: Процес максимально простий і зручний: Такий підхід економить час і дозволяє уникнути непередбачених змін курсу. Щоб уникнути ризиків, варто звертати увагу на такі критерії: КИТ Group відповідає всім цим вимогам, що робить його одним із найкращих варіантів у Львові. Попри іноді вигідні пропозиції, неофіційний обмін має суттєві недоліки: Саме тому краще обирати офіційні сервіси з перевіреною репутацією. Львів має зручний і безпечний обмінник валют від КИТ Group за адресою вул. Куліша, 36, де ви можете швидко, вигідно та безпечно здійснити обмін валют. КИТ Group у Львові — це сучасний підхід до фінансових послуг, вигідні курси, прозорі умови та високий рівень довіри. Обираючи цей сервіс, ви отримуєте не просто обмінник, а надійного фінансового партнера."
PIK,https://pik.net.ua/2026/04/23/u-frankivskij-gromadi-zapustyly-avtobusy-do-dach-i-gorodiv-grafik/,"У Франківській громаді вже традиційно запустили спеціальні автобуси, щоб мешканці могли доїхати до свої дач та городів. Автобуси курсуватимуть через день. У вихідні та святкові дні, вони не їздитимуть, пише ПІК. “До речі, ми додали новий маршрут «Вокзал – Павлівка» до масиву «Житловик». Графіки складені так, щоб забезпечити доїзд у найпотрібніші дні для проведення весняних робіт”, – зазначив заступник міського голови Михайло Смушак. Графіки руху на квітень 2026 року:"
PIK,https://pik.net.ua/2026/04/23/u-frankivsku-burevij-povalyv-derevo-v-tsentri-mista-foto/,"В Івано-Франківську сильний вітер спричинив падіння дерева на вулиці Івана Франка. Як повідомляє журналістка ПІК із місця події, старий каштан вирвало з корінням на початку вулиці. Крона дерева, на щастя, зачепилася за інше дерево, що могло запобігти серйознішим наслідкам. Ще одне дерево впало на житловий будинок на вулиці Короля Данила. Наразі місце падіння огороджене стрічкою. За даними синоптиків, 23 квітня в регіоні пориви північно-західного вітру швидкістю 15–20 м/с. Метеорологи попереджають про підвищену небезпеку через погіршення погодних умов. Мешканцям рекомендують дотримуватися обережності та дотримуватися базових правил безпеки: Міські служби закликають громадян бути уважними під час сильного вітру та за можливості обмежити пересування містом до покращення погодних умов."
PIK,https://pik.net.ua/2026/04/23/smert-mobilizovanogo-pid-chas-perevezennya-sudytymut-vijskovyh-kyyivskyh-ttsk/,"Завершили розслідування щодо військовослужбовців двох київських ТЦК, яких підозрюють у причетності до смерті мобілізованого чоловіка під час перевезення. Про це повідомили в Державне бюро розслідувань, пише ПІК. До суду скерували обвинувальний акт стосовно заступника начальника Подільського районного територіального центру комплектування та соціальної підтримки, а також солдата Шевченківського районного ТЦК Києва. За даними слідства, у травні 2025 року працівники ТЦК перевозили мобілізованих із навчальних центрів у західних областях до Києва. Серед них був мешканець столиці, який мав проблеми зі здоров’ям. Під час поїздки між чоловіком та військовослужбовцями виник конфлікт. Слідчі стверджують, що солдат застосував до мобілізованого фізичну силу та електрошокер, завдавши тілесних ушкоджень. Заступник начальника Подільського ТЦК, який відповідав за перевезення, за версією слідства, не зупинив дії підлеглого, хоча мав таку можливість. Після прибуття до Києва чоловіка винесли з автобуса, де медики констатували його смерть. Солдата обвинувачують у перевищенні службових повноважень та заподіянні тяжких наслідків, а посадовця — у неприпиненні злочину підлеглого, що спричинило тяжкі наслідки. Наразі справу розглядатиме суд."
PIK,https://pik.net.ua/2026/04/23/tehnopiknik-2026-u-frankivskomu-universyteti-nafty-i-gazu-shho-pokazuvaly-abituriyentam-video/,"У Івано-Франківському національному технічному університеті нафти і газу, 22 квітня відбувся технопікнік-2026. Просто неба, в дворі технічного вишу презентували усі інститути та факультети. У різних цікавих формах можна було познайомитися із 36-ма спеціальностям. Чим дивував цьогорічний захід, які враження у абітурієнтів, що розповідають студенти та викладачі, дивіться у відеосюжеті ПІК:"
PIK,https://pik.net.ua/2026/04/23/sportsmenka-z-dolyny-bytymetsya-za-zoloto-chempionatu-yevropy/,"Вихованка Долинської ДЮСШ Оксана Лівач здобула впевнену перемогу у півфіналі чемпіонату Європи. Українка у напруженому поєдинку перемогла росіянку Єлизавету Смірнову з рахунком 6:2, пише ПІК із посиланням на міського голову Долини Івана Диріва. Ця перемога дозволила Лівач вийти до фіналу турніру та продовжити боротьбу за золоту медаль юніорського чемпіонату Європи з боротьби. У вирішальному поєдинку українка зустрінеться з представницею Туреччини Евін Демірхан. Для спортсменок це вже не перша очна зустріч на такому рівні, тож фінал обіцяє бути принциповим і напруженим. Фінальна сутичка запланована на 23 квітня о 19:00."
PIK,https://pik.net.ua/2026/04/23/u-punkti-propusku-rava-ruska-obmezhat-ruh-na-dva-misyatsi-mozhlyvi-chergy/,"На Львівщині, у пункті пропуску «Рава-Руська», з 09:00 години 24 квітня до першого червня ремонтуватимуть дорогу з українського боку. Про це пише ПІК із посиланням на Держприкордонслужбу. Через ремонтні роботи, рух транспорту організують однією смугою в обидва напрямки. Через це можливі затримки під час перетину кордону, тож водіям радять планувати поїздки заздалегідь. “У період проведення робіт можливі незначні зміни у ритмічності пропускних операцій. Просимо врахувати інформацію під час планування маршруту та обирати оптимальний час для перетину кордону”, – йдеться у повідомленні. До слова, за добу 22 квітня західні кордони України з ЄС та Молдовою (у Чернівецькій області) перетнули 66 тисяч людей та 17 тисяч транспортних засобів. До України за минулу добу приїхали 31 тисяча людей, 26 тисяч з них – українці. З України минулої доби виїхали 35 тисяч людей, 22 тисячі з них перетнули кордон з Польщею, решта поїхали до інших країн ЄС та Молдови."
